dataset,school_name,level,ownership,zipcode,borough_or_city,category_raw,control_raw,lon,lat,source_note
schools_2020_points,New York City Lab Middle School for Collaborative,middle,public_nyc_doe,M312,Hudson Yards-Chelsea-Flatiron-Union Square,Junior High-Intermediate-Middle,,-74.002222,40.742512,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,North Bronx School of Empowerment,middle,public_nyc_doe,X287,Williamsbridge-Olinville,Junior High-Intermediate-Middle,,-73.860126,40.880649,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Ocean Hill Collegiate Charter School,middle,public_nyc_doe,K777,Ocean Hill,Junior High-Intermediate-Middle,,-73.915106,40.678124,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,One World Middle School at Edenwald,middle,public_nyc_doe,X529,Eastchester-Edenwald-Baychester,Junior High-Intermediate-Middle,,-73.839682,40.886002,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,P.S./I.S. 224,middle,public_nyc_doe,X224,Mott Haven-Port Morris,Junior High-Intermediate-Middle,,-73.918774,40.810314,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Parkside Preparatory Academy,middle,public_nyc_doe,K002,Prospect Lefferts Gardens-Wingate,Junior High-Intermediate-Middle,,-73.951575,40.656423,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Pelham Academy of Academics and Community Engageme,middle,public_nyc_doe,X468,Bronxdale,Junior High-Intermediate-Middle,,-73.865028,40.862098,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Pelham Gardens Middle School,middle,public_nyc_doe,X566,Allerton-Pelham Gardens,Junior High-Intermediate-Middle,,-73.836525,40.863842,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Queens United Middle School,middle,public_nyc_doe,Q289,Laurelton,Junior High-Intermediate-Middle,,-73.743327,40.672259,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Redwood Middle School,middle,public_nyc_doe,Q332,Springfield Gardens North,Junior High-Intermediate-Middle,,-73.775643,40.675014,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Renaissance School of the Arts,middle,public_nyc_doe,M377,East Harlem North,Junior High-Intermediate-Middle,,-73.935895,40.797507,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Riverdale Avenue Middle School,middle,public_nyc_doe,K668,Brownsville,Junior High-Intermediate-Middle,,-73.913508,40.659618,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Ronald Edmonds Learning Center II,middle,public_nyc_doe,K484,Ocean Hill,Junior High-Intermediate-Middle,,-73.920095,40.673124,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Satellite East Middle School,middle,public_nyc_doe,K301,Crown Heights North,Junior High-Intermediate-Middle,,-73.946381,40.679079,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,School for Global Leaders,middle,public_nyc_doe,M378,Chinatown,Junior High-Intermediate-Middle,,-73.986038,40.72004,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,School in the Square Public Charter School,middle,public_nyc_doe,M295,Washington Heights South,Junior High-Intermediate-Middle,,-73.936073,40.848864,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,School of Performing Arts,middle,public_nyc_doe,X217,Hunts Point,Junior High-Intermediate-Middle,,-73.894368,40.822056,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,School of the Future Brooklyn,middle,public_nyc_doe,K663,East New York (Pennsylvania Ave),Junior High-Intermediate-Middle,,-73.897604,40.665446,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Science and Technology Academy: A Mott Hall School,middle,public_nyc_doe,X454,East Concourse-Concourse Village,Junior High-Intermediate-Middle,,-73.917705,40.828009,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Soundview Academy for Culture and Scholarship,middle,public_nyc_doe,X448,Soundview-Castle Hill-Clason Point-Harding Park,Junior High-Intermediate-Middle,,-73.859998,40.822925,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,South Bronx Academy for Applied Media,middle,public_nyc_doe,X296,Melrose South-Mott Haven North,Junior High-Intermediate-Middle,,-73.905389,40.818703,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,South Bronx Early College Academy Charter School,middle,public_nyc_doe,X492,Melrose South-Mott Haven North,Junior High-Intermediate-Middle,,-73.904223,40.818069,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,South Bronx International Middle School,middle,public_nyc_doe,X593,East Concourse-Concourse Village,Junior High-Intermediate-Middle,,-73.914067,40.827438,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,St. HOPE Leadership Academy Charter School,middle,public_nyc_doe,M388,Central Harlem North-Polo Grounds,Junior High-Intermediate-Middle,,-73.945838,40.814917,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Success Academy Charter School - Bed Stuy 3,middle,public_nyc_doe,K883,Stuyvesant Heights,Junior High-Intermediate-Middle,,-73.940749,40.691472,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Sunset Park Prep,middle,public_nyc_doe,K821,Sunset Park West,Junior High-Intermediate-Middle,,-74.007596,40.652127,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Angelo Patri Middle School,middle,public_nyc_doe,X391,Mount Hope,Junior High-Intermediate-Middle,,-73.897404,40.854257,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Bronx Mathematics Preparatory School,middle,public_nyc_doe,X375,Soundview-Castle Hill-Clason Point-Harding Park,Junior High-Intermediate-Middle,,-73.85607,40.815043,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Bronx School of Young Leaders,middle,public_nyc_doe,X331,University Heights-Morris Heights,Junior High-Intermediate-Middle,,-73.910827,40.850722,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Brooklyn Green School,middle,public_nyc_doe,K898,Crown Heights North,Junior High-Intermediate-Middle,,-73.928673,40.674491,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Christa McAuliffe School\I.S. 187,middle,public_nyc_doe,K187,Dyker Heights,Junior High-Intermediate-Middle,,-74.003883,40.627929,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Emerson School,middle,public_nyc_doe,Q287,South Jamaica,Junior High-Intermediate-Middle,,-73.786403,40.69691,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Highbridge Green School,middle,public_nyc_doe,X361,Highbridge,Junior High-Intermediate-Middle,,-73.927892,40.838232,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Hunts Point School,middle,public_nyc_doe,X424,Hunts Point,Junior High-Intermediate-Middle,,-73.885284,40.815827,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Math & Science Exploratory School,middle,public_nyc_doe,K447,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Junior High-Intermediate-Middle,,-73.980266,40.683951,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,"The Middle School of Media, Law and Fine Arts",middle,public_nyc_doe,K581,Prospect Lefferts Gardens-Wingate,Junior High-Intermediate-Middle,,-73.928744,40.659088,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Mott Hall School,middle,public_nyc_doe,M223,Manhattanville,Junior High-Intermediate-Middle,,-73.951292,40.816626,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The New School for Leadership and Journalism,middle,public_nyc_doe,X244,Van Cortlandt Village,Junior High-Intermediate-Middle,,-73.901565,40.875636,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The School for Inquiry and Social Justice,middle,public_nyc_doe,X337,Soundview-Bruckner,Junior High-Intermediate-Middle,,-73.874162,40.824989,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The School of Integrated Learning,middle,public_nyc_doe,K354,Crown Heights North,Junior High-Intermediate-Middle,,-73.937601,40.67229,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Science And Medicine Middle School,middle,public_nyc_doe,K366,Canarsie,Junior High-Intermediate-Middle,,-73.891743,40.647396,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,The Urban Assembly Unison School,middle,public_nyc_doe,K351,Clinton Hill,Junior High-Intermediate-Middle,,-73.960536,40.684286,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Thomas C. Giordano Middle School 45,middle,public_nyc_doe,X045,Belmont,Junior High-Intermediate-Middle,,-73.887026,40.858389,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Tompkins Square Middle School,middle,public_nyc_doe,M839,Lower East Side,Junior High-Intermediate-Middle,,-73.981597,40.72313,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,University Neighborhood Middle School,middle,public_nyc_doe,M332,Lower East Side,Junior High-Intermediate-Middle,,-73.986051,40.713362,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Urban Assembly Academy for Future Leaders,middle,public_nyc_doe,M286,Manhattanville,Junior High-Intermediate-Middle,,-73.95552,40.815747,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Urban Institute of Mathematics,middle,public_nyc_doe,X371,Schuylerville-Throgs Neck-Edgewater Park,Junior High-Intermediate-Middle,,-73.818083,40.826794,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Van Siclen Community Middle School,middle,public_nyc_doe,K654,East New York,Junior High-Intermediate-Middle,,-73.885704,40.659934,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Village Academy,middle,public_nyc_doe,Q319,Far Rockaway-Bayswater,Junior High-Intermediate-Middle,,-73.749891,40.604019,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Vista Academy,middle,public_nyc_doe,K661,East New York,Junior High-Intermediate-Middle,,-73.884211,40.677112,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Waterside School For Leadership,middle,public_nyc_doe,Q318,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Junior High-Intermediate-Middle,,-73.83109,40.580907,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,West Prep Academy,middle,public_nyc_doe,M421,Upper West Side,Junior High-Intermediate-Middle,,-73.965611,40.799098,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Whitelaw Reid Academy of Arts and Business,middle,public_nyc_doe,K057,Stuyvesant Heights,Junior High-Intermediate-Middle,,-73.932254,40.691467,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Williamsburg Collegiate Charter School,middle,public_nyc_doe,K355,Williamsburg,Junior High-Intermediate-Middle,,-73.962049,40.706069,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Yorkville East Middle School,middle,public_nyc_doe,M177,Lenox Hill-Roosevelt Island,Junior High-Intermediate-Middle,,-73.950745,40.770215,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Academy for College Preparation and Career Explora,middle_high,public_nyc_doe,K382,Erasmus,Secondary School,,-73.957173,40.649602,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Academy for Young Writers,middle_high,public_nyc_doe,K404,East New York,Secondary School,,-73.874064,40.657266,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Academy of Medical Technology: A College Board Sch,middle_high,public_nyc_doe,Q309,Far Rockaway-Bayswater,Secondary School,,-73.763995,40.601537,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,Achievement First Voyager Charter School,middle_high,public_nyc_doe,K876,Prospect Lefferts Gardens-Wingate,Secondary School,,-73.95381,40.656276,NYC Open Data School Point Locations / NYC DOE Public School Location Information
schools_2020_points,All City Leadership Secondary School,middle_high,public_nyc_doe,K554,Bushwick North,Secondary School,,-73.913172,40.697378,NYC Open Data School Point Locations / NYC DOE Public School Location Information
